,state,id,title,url,createdAt,updatedAt,closedAt,labels,number,authorAssociation,author,mergedBy,mergeCommit,comments,org,repo
400,CLOSED,MDExOlB1bGxSZXF1ZXN0MjM1MDQyNzc5,Use hostname instead of IP in donor's socat,https://github.com/MariaDB/server/pull/977,2018-11-30T16:25:28Z,2019-02-26T14:32:41Z,2019-02-26T14:32:41Z,{'edges': [{'node': {'name': 'license-bsd-new'}}]},977,NONE,kobybr,,,{'edges': []},MariaDB,server
401,MERGED,MDExOlB1bGxSZXF1ZXN0MjM0ODA2Mjcw,"MDEV-16499 [10.1] ER_NO_SUCH_TABLE_IN_ENGINE followed by ""Please drop the table and recreate"" upon adding FULLTEXT key to table with virtual column",https://github.com/MariaDB/server/pull/973,2018-11-29T22:20:21Z,2019-01-14T12:18:21Z,2019-01-14T12:06:27Z,{'edges': [{'node': {'name': 'license-bsd-new'}}]},973,CONTRIBUTOR,kevgs,{'login': 'dr-m'},{'oid': 'b4c471099dfd6c94ada59911ada236e6831b5508'},"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-12-14T08:07:48Z', 'updatedAt': '2018-12-14T08:07:48Z', 'url': 'https://github.com/MariaDB/server/pull/973#issuecomment-447247756', 'author': {'login': 'kevgs'}}}]}",MariaDB,server
402,CLOSED,MDExOlB1bGxSZXF1ZXN0MjM0NzU1NDY1,Use hostname instead of IP in donor's socat,https://github.com/MariaDB/server/pull/972,2018-11-29T19:19:25Z,2019-02-14T07:29:37Z,2019-02-14T07:29:37Z,{'edges': [{'node': {'name': 'license-bsd-new'}}]},972,NONE,kobybr,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-11-29T21:47:19Z', 'updatedAt': '2018-11-29T21:47:19Z', 'url': 'https://github.com/MariaDB/server/pull/972#issuecomment-443005414', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2018-11-30T01:39:40Z', 'updatedAt': '2018-11-30T01:39:40Z', 'url': 'https://github.com/MariaDB/server/pull/972#issuecomment-443059583', 'author': {'login': 'kobybr'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-11-30T07:54:40Z', 'updatedAt': '2018-11-30T07:54:40Z', 'url': 'https://github.com/MariaDB/server/pull/972#issuecomment-443121395', 'author': {'login': 'dr-m'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2018-12-31T15:26:58Z', 'updatedAt': '2018-12-31T15:26:58Z', 'url': 'https://github.com/MariaDB/server/pull/972#issuecomment-450658228', 'author': {'login': 'kobybr'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-01-14T09:25:01Z', 'updatedAt': '2019-01-14T09:25:01Z', 'url': 'https://github.com/MariaDB/server/pull/972#issuecomment-453942230', 'author': {'login': 'dr-m'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2019-01-14T13:55:19Z', 'updatedAt': '2019-01-14T13:55:19Z', 'url': 'https://github.com/MariaDB/server/pull/972#issuecomment-454012268', 'author': {'login': 'kobybr'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-02-14T07:29:36Z', 'updatedAt': '2019-02-14T07:29:36Z', 'url': 'https://github.com/MariaDB/server/pull/972#issuecomment-463522014', 'author': {'login': 'janlindstrom'}}}]}",MariaDB,server
403,CLOSED,MDExOlB1bGxSZXF1ZXN0MjM0NzE1MDU5,Update README,https://github.com/MariaDB/server/pull/970,2018-11-29T17:01:48Z,2019-03-22T13:18:31Z,2019-03-22T13:18:30Z,{'edges': [{'node': {'name': 'license-bsd-new'}}]},970,NONE,ksrrock,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-11-29T18:13:53Z', 'updatedAt': '2018-11-29T18:13:53Z', 'url': 'https://github.com/MariaDB/server/pull/970#issuecomment-442936889', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-11-29T18:18:17Z', 'updatedAt': '2018-11-29T18:18:17Z', 'url': 'https://github.com/MariaDB/server/pull/970#issuecomment-442938283', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2018-11-30T04:59:54Z', 'updatedAt': '2018-11-30T04:59:54Z', 'url': 'https://github.com/MariaDB/server/pull/970#issuecomment-443091824', 'author': {'login': 'ksrrock'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-22T13:18:30Z', 'updatedAt': '2019-03-22T13:18:30Z', 'url': 'https://github.com/MariaDB/server/pull/970#issuecomment-475617418', 'author': {'login': 'svoj'}}}]}",MariaDB,server
404,CLOSED,MDExOlB1bGxSZXF1ZXN0MjM0NjcyNjA4,Fix resource leak,https://github.com/MariaDB/server/pull/968,2018-11-29T15:09:08Z,2019-03-22T11:35:11Z,2019-03-22T11:35:11Z,{'edges': [{'node': {'name': 'license-mca'}}]},968,CONTRIBUTOR,FaramosCZ,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-11-29T15:10:03Z', 'updatedAt': '2018-11-29T15:10:03Z', 'url': 'https://github.com/MariaDB/server/pull/968#issuecomment-442868014', 'author': {'login': 'FaramosCZ'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-11-29T22:25:09Z', 'updatedAt': '2018-11-29T22:25:09Z', 'url': 'https://github.com/MariaDB/server/pull/968#issuecomment-443016805', 'author': {'login': 'kevgs'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-11-29T22:58:50Z', 'updatedAt': '2018-11-29T22:59:02Z', 'url': 'https://github.com/MariaDB/server/pull/968#issuecomment-443025666', 'author': {'login': 'FaramosCZ'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-22T11:35:11Z', 'updatedAt': '2019-03-22T11:35:11Z', 'url': 'https://github.com/MariaDB/server/pull/968#issuecomment-475587517', 'author': {'login': 'svoj'}}}]}",MariaDB,server
405,CLOSED,MDExOlB1bGxSZXF1ZXN0MjM0NjY5MTE5,Fix resource leak,https://github.com/MariaDB/server/pull/967,2018-11-29T14:59:37Z,2019-03-22T12:20:13Z,2019-03-22T12:20:13Z,{'edges': [{'node': {'name': 'license-mca'}}]},967,CONTRIBUTOR,FaramosCZ,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-11-29T15:00:44Z', 'updatedAt': '2018-11-29T15:00:44Z', 'url': 'https://github.com/MariaDB/server/pull/967#issuecomment-442864486', 'author': {'login': 'FaramosCZ'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-22T12:20:13Z', 'updatedAt': '2019-03-22T12:20:13Z', 'url': 'https://github.com/MariaDB/server/pull/967#issuecomment-475600174', 'author': {'login': 'svoj'}}}]}",MariaDB,server
406,CLOSED,MDExOlB1bGxSZXF1ZXN0MjM0NjU3Nzcx,Fix resource leak,https://github.com/MariaDB/server/pull/966,2018-11-29T14:28:30Z,2019-03-22T11:13:23Z,2019-03-22T11:13:23Z,{'edges': [{'node': {'name': 'license-mca'}}]},966,CONTRIBUTOR,FaramosCZ,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-11-29T14:30:28Z', 'updatedAt': '2018-11-29T14:30:28Z', 'url': 'https://github.com/MariaDB/server/pull/966#issuecomment-442853644', 'author': {'login': 'FaramosCZ'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-22T11:13:23Z', 'updatedAt': '2019-03-22T11:13:23Z', 'url': 'https://github.com/MariaDB/server/pull/966#issuecomment-475581128', 'author': {'login': 'svoj'}}}]}",MariaDB,server
407,CLOSED,MDExOlB1bGxSZXF1ZXN0MjM0NjIyNTE0,Fix a memory leak,https://github.com/MariaDB/server/pull/965,2018-11-29T12:38:27Z,2019-01-14T09:43:25Z,2019-01-14T09:43:25Z,{'edges': [{'node': {'name': 'license-mca'}}]},965,CONTRIBUTOR,FaramosCZ,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-11-29T12:38:58Z', 'updatedAt': '2018-11-29T12:38:58Z', 'url': 'https://github.com/MariaDB/server/pull/965#issuecomment-442819050', 'author': {'login': 'FaramosCZ'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-01-14T09:43:25Z', 'updatedAt': '2019-01-14T09:43:25Z', 'url': 'https://github.com/MariaDB/server/pull/965#issuecomment-453946914', 'author': {'login': 'dr-m'}}}]}",MariaDB,server
408,CLOSED,MDExOlB1bGxSZXF1ZXN0MjM0Mjk1NjMx,Fix USE_AFTER_FREE (CWE-416),https://github.com/MariaDB/server/pull/960,2018-11-28T14:26:06Z,2019-03-21T21:58:36Z,2019-03-21T21:58:36Z,{'edges': [{'node': {'name': 'license-mca'}}]},960,CONTRIBUTOR,FaramosCZ,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-11-28T14:26:16Z', 'updatedAt': '2018-11-28T14:26:16Z', 'url': 'https://github.com/MariaDB/server/pull/960#issuecomment-442464760', 'author': {'login': 'FaramosCZ'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-11-28T14:26:51Z', 'updatedAt': '2018-11-28T14:26:51Z', 'url': 'https://github.com/MariaDB/server/pull/960#issuecomment-442464968', 'author': {'login': 'FaramosCZ'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-21T21:58:28Z', 'updatedAt': '2019-03-21T21:58:28Z', 'url': 'https://github.com/MariaDB/server/pull/960#issuecomment-475418935', 'author': {'login': 'svoj'}}}]}",MariaDB,server
409,CLOSED,MDExOlB1bGxSZXF1ZXN0MjM0MjcyNzA3,Fix USE_AFTER_FREE (CWE-672),https://github.com/MariaDB/server/pull/957,2018-11-28T13:17:14Z,2019-03-21T22:33:58Z,2019-03-21T22:33:58Z,{'edges': [{'node': {'name': 'license-mca'}}]},957,CONTRIBUTOR,FaramosCZ,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-11-28T13:17:29Z', 'updatedAt': '2018-11-28T13:17:29Z', 'url': 'https://github.com/MariaDB/server/pull/957#issuecomment-442443243', 'author': {'login': 'FaramosCZ'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-11-28T13:18:14Z', 'updatedAt': '2018-11-28T13:18:14Z', 'url': 'https://github.com/MariaDB/server/pull/957#issuecomment-442443445', 'author': {'login': 'FaramosCZ'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-21T22:33:58Z', 'updatedAt': '2019-03-21T22:33:58Z', 'url': 'https://github.com/MariaDB/server/pull/957#issuecomment-475428479', 'author': {'login': 'svoj'}}}]}",MariaDB,server
410,CLOSED,MDExOlB1bGxSZXF1ZXN0MjM0MjI0ODgw,MDEV-17799 Add ASAN-poisoned redzones for MEM_ROOT,https://github.com/MariaDB/server/pull/954,2018-11-28T10:34:17Z,2019-05-27T10:25:22Z,2019-05-27T10:25:18Z,{'edges': [{'node': {'name': 'license-bsd-new'}}]},954,CONTRIBUTOR,kevgs,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-05-27T10:25:18Z', 'updatedAt': '2019-05-27T10:25:18Z', 'url': 'https://github.com/MariaDB/server/pull/954#issuecomment-496164553', 'author': {'login': 'kevgs'}}}]}",MariaDB,server
411,CLOSED,MDExOlB1bGxSZXF1ZXN0MjMzODc3Nzk2,MDEV-17797 Add ASAN poisoning for mem_heap_t,https://github.com/MariaDB/server/pull/948,2018-11-27T11:36:55Z,2019-03-29T18:34:57Z,2019-01-15T10:16:05Z,{'edges': [{'node': {'name': 'license-bsd-new'}}]},948,CONTRIBUTOR,kevgs,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-11-28T08:49:21Z', 'updatedAt': '2018-11-28T08:49:21Z', 'url': 'https://github.com/MariaDB/server/pull/948#issuecomment-442367182', 'author': {'login': 'kevgs'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-01-15T09:04:05Z', 'updatedAt': '2019-01-15T09:04:29Z', 'url': 'https://github.com/MariaDB/server/pull/948#issuecomment-454316498', 'author': {'login': 'kevgs'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-01-15T09:15:52Z', 'updatedAt': '2019-01-15T09:15:52Z', 'url': 'https://github.com/MariaDB/server/pull/948#issuecomment-454320067', 'author': {'login': 'kevgs'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-01-15T10:16:05Z', 'updatedAt': '2019-01-15T10:16:05Z', 'url': 'https://github.com/MariaDB/server/pull/948#issuecomment-454338969', 'author': {'login': 'dr-m'}}}]}",MariaDB,server
412,CLOSED,MDExOlB1bGxSZXF1ZXN0MjMzMzg1MjQ0,MDEV-19205: Sphinx unable to connect using a host name,https://github.com/MariaDB/server/pull/940,2018-11-25T16:22:25Z,2019-05-20T14:58:38Z,2019-05-20T14:58:37Z,{'edges': [{'node': {'name': 'license-bsd-new'}}]},940,CONTRIBUTOR,caribe,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-04-07T15:55:14Z', 'updatedAt': '2019-04-07T15:55:14Z', 'url': 'https://github.com/MariaDB/server/pull/940#issuecomment-480602987', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-05-20T14:58:37Z', 'updatedAt': '2019-05-20T14:58:37Z', 'url': 'https://github.com/MariaDB/server/pull/940#issuecomment-494023777', 'author': {'login': 'svoj'}}}]}",MariaDB,server
413,CLOSED,MDExOlB1bGxSZXF1ZXN0MjMzMzUyMDg3,MDEV-17088: Provide tools to encode/decode mysql-encoded file system …,https://github.com/MariaDB/server/pull/939,2018-11-25T02:39:41Z,2019-11-28T13:15:14Z,2019-11-28T13:15:13Z,{'edges': []},939,CONTRIBUTOR,tsasaki609,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-11-25T16:06:35Z', 'updatedAt': '2018-11-25T18:08:22Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-441451547', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-12-02T02:38:13Z', 'updatedAt': '2018-12-02T02:38:13Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-443475875', 'author': {'login': 'tsasaki609'}}}, {'node': {'authorAssociation': 'NONE', 'createdAt': '2018-12-02T06:12:27Z', 'updatedAt': '2018-12-02T06:12:27Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-443484565', 'author': {'login': 'drrtuy'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-12-02T10:51:21Z', 'updatedAt': '2018-12-02T10:51:21Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-443498203', 'author': {'login': 'vaintroub'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-12-02T14:09:19Z', 'updatedAt': '2018-12-02T14:09:19Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-443510376', 'author': {'login': 'tsasaki609'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-12-02T14:54:38Z', 'updatedAt': '2018-12-02T14:54:52Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-443513639', 'author': {'login': 'vaintroub'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-12-02T22:14:17Z', 'updatedAt': '2018-12-02T22:14:17Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-443547252', 'author': {'login': 'tsasaki609'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-12-09T01:59:36Z', 'updatedAt': '2018-12-09T01:59:36Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-445504300', 'author': {'login': 'tsasaki609'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-12-14T23:28:10Z', 'updatedAt': '2018-12-14T23:28:10Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-447509151', 'author': {'login': 'tsasaki609'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-12-14T23:56:08Z', 'updatedAt': '2018-12-14T23:56:08Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-447513400', 'author': {'login': 'vaintroub'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-12-15T13:48:57Z', 'updatedAt': '2018-12-15T13:48:57Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-447569951', 'author': {'login': 'abarkov'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-12-15T13:53:14Z', 'updatedAt': '2018-12-15T13:53:14Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-447570240', 'author': {'login': 'abarkov'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-12-16T14:53:29Z', 'updatedAt': '2018-12-16T14:53:29Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-447649234', 'author': {'login': 'tsasaki609'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-01-03T13:33:29Z', 'updatedAt': '2019-01-03T13:33:29Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-451143816', 'author': {'login': 'tsasaki609'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-01-16T06:12:38Z', 'updatedAt': '2019-01-16T06:15:10Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-454664418', 'author': {'login': 'abarkov'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-01-27T22:53:08Z', 'updatedAt': '2019-01-27T22:53:08Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-457962048', 'author': {'login': 'tsasaki609'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-02-11T07:23:46Z', 'updatedAt': '2019-02-11T07:23:46Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-462237038', 'author': {'login': 'abarkov'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-02-11T15:15:05Z', 'updatedAt': '2019-02-11T15:15:05Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-462364064', 'author': {'login': 'tsasaki609'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-03T05:03:04Z', 'updatedAt': '2019-03-03T05:03:04Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-468989333', 'author': {'login': 'tsasaki609'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-04T08:19:07Z', 'updatedAt': '2019-03-04T08:19:07Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-469159044', 'author': {'login': 'abarkov'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-04T10:23:15Z', 'updatedAt': '2019-03-04T10:23:15Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-469199574', 'author': {'login': 'dr-m'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-04T19:45:23Z', 'updatedAt': '2019-03-04T19:45:23Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-469394094', 'author': {'login': 'abarkov'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-04-21T02:00:26Z', 'updatedAt': '2019-04-21T02:00:26Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-485217508', 'author': {'login': 'tsasaki609'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-11-28T13:15:13Z', 'updatedAt': '2019-11-28T13:15:13Z', 'url': 'https://github.com/MariaDB/server/pull/939#issuecomment-559490534', 'author': {'login': 'abarkov'}}}]}",MariaDB,server
414,CLOSED,MDExOlB1bGxSZXF1ZXN0MjMyODYyOTA4,MDEV-19204: RocksDB: use crc32c optimised version for POWER,https://github.com/MariaDB/server/pull/933,2018-11-22T05:22:25Z,2019-05-27T14:49:34Z,2019-05-27T14:37:01Z,{'edges': [{'node': {'name': 'license-mca'}}]},933,CONTRIBUTOR,grooverdan,,,"{'edges': [{'node': {'authorAssociation': 'MEMBER', 'createdAt': '2018-11-22T07:24:49Z', 'updatedAt': '2018-11-22T07:24:49Z', 'url': 'https://github.com/MariaDB/server/pull/933#issuecomment-440936511', 'author': {'login': 'vaintroub'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-11-22T22:00:44Z', 'updatedAt': '2018-11-22T22:00:44Z', 'url': 'https://github.com/MariaDB/server/pull/933#issuecomment-441126098', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-05-07T03:54:00Z', 'updatedAt': '2019-05-07T03:54:00Z', 'url': 'https://github.com/MariaDB/server/pull/933#issuecomment-489897534', 'author': {'login': 'grooverdan'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-05-27T14:37:01Z', 'updatedAt': '2019-05-27T14:37:01Z', 'url': 'https://github.com/MariaDB/server/pull/933#issuecomment-496233350', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-05-27T14:49:34Z', 'updatedAt': '2019-05-27T14:49:34Z', 'url': 'https://github.com/MariaDB/server/pull/933#issuecomment-496236985', 'author': {'login': 'spetrunia'}}}]}",MariaDB,server
415,CLOSED,MDExOlB1bGxSZXF1ZXN0MjMyNDAxNjY4,MDEV-16370 row-based binlog events (updates by primary key) can not be applied multiple times to system versioned tables,https://github.com/MariaDB/server/pull/932,2018-11-20T17:29:14Z,2019-04-29T14:52:17Z,2019-04-29T14:52:17Z,{'edges': [{'node': {'name': 'license-bsd-new'}}]},932,CONTRIBUTOR,midenok,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-04-29T14:52:17Z', 'updatedAt': '2019-04-29T14:52:17Z', 'url': 'https://github.com/MariaDB/server/pull/932#issuecomment-487611563', 'author': {'login': 'midenok'}}}]}",MariaDB,server
416,MERGED,MDExOlB1bGxSZXF1ZXN0MjMyMDk4NTIw,Update Spider to version 3.3.14.,https://github.com/MariaDB/server/pull/931,2018-11-19T20:15:16Z,2019-02-21T23:22:07Z,2019-02-03T10:28:46Z,{'edges': []},931,CONTRIBUTOR,Kentoku,{'login': 'SachinSetiya'},{'oid': '5b996782be6b752ce50a0ecaa222b0688aa9e75d'},"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-12-31T16:05:54Z', 'updatedAt': '2018-12-31T16:05:54Z', 'url': 'https://github.com/MariaDB/server/pull/931#issuecomment-450662544', 'author': {'login': 'Kentoku'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-01-09T14:35:36Z', 'updatedAt': '2019-01-09T14:35:36Z', 'url': 'https://github.com/MariaDB/server/pull/931#issuecomment-452717565', 'author': {'login': 'SachinSetiya'}}}, {'node': {'authorAssociation': 'MEMBER', 'createdAt': '2019-02-03T10:15:50Z', 'updatedAt': '2019-02-03T10:15:50Z', 'url': 'https://github.com/MariaDB/server/pull/931#issuecomment-460039235', 'author': {'login': 'SachinSetiya'}}}]}",MariaDB,server
417,CLOSED,MDExOlB1bGxSZXF1ZXN0MjMyMDk3NjU0,Update Spider to version 3.3.14.,https://github.com/MariaDB/server/pull/930,2018-11-19T20:11:59Z,2019-04-16T13:14:06Z,2019-03-28T09:59:50Z,{'edges': []},930,CONTRIBUTOR,Kentoku,,,"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-28T09:59:50Z', 'updatedAt': '2019-03-28T09:59:50Z', 'url': 'https://github.com/MariaDB/server/pull/930#issuecomment-477527722', 'author': {'login': 'svoj'}}}]}",MariaDB,server
418,MERGED,MDExOlB1bGxSZXF1ZXN0MjMxMDUyMTI0,Make mariabackup.sh compatible on FreeBSD,https://github.com/MariaDB/server/pull/929,2018-11-15T02:56:57Z,2019-01-04T12:47:57Z,2019-01-04T12:47:56Z,{'edges': []},929,CONTRIBUTOR,angeloudy,{'login': 'janlindstrom'},{'oid': '3d8011b375a54552a540caecfc82d2d7a4059633'},"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-11-29T01:12:50Z', 'updatedAt': '2018-11-29T01:12:50Z', 'url': 'https://github.com/MariaDB/server/pull/929#issuecomment-442667634', 'author': {'login': 'angeloudy'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2018-12-14T00:55:58Z', 'updatedAt': '2018-12-14T00:55:58Z', 'url': 'https://github.com/MariaDB/server/pull/929#issuecomment-447175538', 'author': {'login': 'angeloudy'}}}]}",MariaDB,server
419,MERGED,MDExOlB1bGxSZXF1ZXN0MjMwNTYzMDk1,Add Clion folder to gitignore,https://github.com/MariaDB/server/pull/928,2018-11-13T17:30:11Z,2019-03-23T09:16:16Z,2019-03-22T21:47:30Z,{'edges': [{'node': {'name': 'license-bsd-new'}}]},928,CONTRIBUTOR,heckad,{'login': 'svoj'},{'oid': 'ef33e26f6e8d264aec9b884a535f543005244aea'},"{'edges': [{'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-12T10:07:01Z', 'updatedAt': '2019-03-12T10:07:01Z', 'url': 'https://github.com/MariaDB/server/pull/928#issuecomment-471935904', 'author': {'login': 'an3l'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-22T21:34:44Z', 'updatedAt': '2019-03-22T21:37:45Z', 'url': 'https://github.com/MariaDB/server/pull/928#issuecomment-475791131', 'author': {'login': 'svoj'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-22T21:38:40Z', 'updatedAt': '2019-03-22T21:38:40Z', 'url': 'https://github.com/MariaDB/server/pull/928#issuecomment-475792199', 'author': {'login': 'heckad'}}}, {'node': {'authorAssociation': 'CONTRIBUTOR', 'createdAt': '2019-03-22T21:48:13Z', 'updatedAt': '2019-03-22T21:48:13Z', 'url': 'https://github.com/MariaDB/server/pull/928#issuecomment-475794642', 'author': {'login': 'svoj'}}}]}",MariaDB,server
